client_id,age,job,marital,education,default,housing,loan,contact,month,day_of_week,duration,campaign,pdays,previous,poutcome,emp_var_rate,cons_price_idx,cons_conf_idx,euribor3m,nr_employed,y
9623,56,entrepreneur,divorced,university.degree,no,no,yes,telephone,jun,mon,311,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9635,39,management,married,university.degree,no,yes,no,telephone,jun,mon,23,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9640,29,blue-collar,married,basic.4y,no,no,yes,telephone,jun,mon,164,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9642,39,self-employed,married,basic.9y,unknown,no,no,telephone,jun,mon,79,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9649,36,technician,married,university.degree,no,yes,no,telephone,jun,mon,78,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9652,53,blue-collar,married,basic.4y,no,no,yes,telephone,jun,mon,340,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9653,40,unemployed,married,high.school,no,yes,no,telephone,jun,mon,196,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9672,38,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,559,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9691,26,technician,married,professional.course,no,no,no,telephone,jun,mon,170,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9692,40,blue-collar,married,basic.6y,no,no,no,telephone,jun,mon,493,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9694,30,blue-collar,single,basic.4y,no,no,no,telephone,jun,mon,17,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9701,46,admin.,married,high.school,unknown,yes,no,telephone,jun,mon,96,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9702,26,admin.,single,high.school,no,yes,no,telephone,jun,mon,223,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9712,32,blue-collar,single,basic.9y,no,yes,no,telephone,jun,mon,22,17,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9719,40,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,258,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9729,37,admin.,married,high.school,no,no,no,telephone,jun,mon,155,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9756,35,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,388,12,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9763,37,admin.,married,high.school,no,no,no,telephone,jun,mon,250,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9775,59,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,mon,69,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9780,30,blue-collar,married,basic.9y,no,yes,no,telephone,jun,mon,115,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
9787,26,admin.,married,high.school,unknown,yes,no,telephone,jun,wed,198,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9805,39,technician,divorced,professional.course,no,no,no,telephone,jun,wed,29,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9810,33,admin.,married,university.degree,no,yes,no,telephone,jun,wed,305,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9812,34,management,married,university.degree,no,no,no,telephone,jun,wed,893,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
9822,48,services,married,high.school,unknown,yes,no,telephone,jun,wed,327,9,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9828,39,unemployed,married,professional.course,no,yes,no,telephone,jun,wed,281,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9832,47,management,married,university.degree,no,yes,no,telephone,jun,wed,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9833,41,admin.,single,university.degree,no,yes,yes,telephone,jun,wed,88,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9854,32,blue-collar,married,basic.9y,no,yes,no,telephone,jun,wed,261,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9859,29,admin.,single,university.degree,no,yes,no,telephone,jun,wed,694,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9862,45,entrepreneur,married,high.school,no,yes,no,telephone,jun,wed,275,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9868,37,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,wed,199,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9881,47,unknown,married,unknown,unknown,yes,no,telephone,jun,wed,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9882,34,services,married,high.school,no,unknown,unknown,telephone,jun,wed,187,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9884,42,technician,married,professional.course,unknown,no,no,telephone,jun,wed,115,16,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9902,43,entrepreneur,married,university.degree,unknown,no,no,telephone,jun,wed,935,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
9909,31,technician,single,unknown,no,no,no,telephone,jun,wed,46,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9913,44,unemployed,single,basic.4y,no,no,no,telephone,jun,wed,33,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9915,57,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,651,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,yes
9919,41,self-employed,married,high.school,no,unknown,unknown,telephone,jun,wed,143,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9920,43,unemployed,married,university.degree,unknown,yes,no,telephone,jun,wed,174,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9921,39,entrepreneur,married,university.degree,no,yes,no,telephone,jun,wed,63,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9922,44,blue-collar,divorced,high.school,no,yes,no,telephone,jun,wed,340,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9931,45,unknown,married,unknown,unknown,no,no,telephone,jun,wed,113,1,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9935,42,services,married,high.school,no,no,no,telephone,jun,wed,678,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9948,40,services,married,high.school,no,yes,no,telephone,jun,wed,85,6,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9958,41,admin.,single,high.school,no,no,no,telephone,jun,wed,328,3,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9973,47,blue-collar,married,basic.9y,unknown,no,no,telephone,jun,wed,47,7,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9993,46,blue-collar,married,basic.9y,no,no,no,telephone,jun,wed,152,10,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
9994,31,housemaid,married,basic.4y,unknown,yes,no,telephone,jun,wed,328,4,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10003,25,blue-collar,single,basic.4y,no,no,no,telephone,jun,wed,107,19,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10008,49,blue-collar,divorced,basic.4y,unknown,no,no,telephone,jun,wed,122,5,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10013,43,blue-collar,married,basic.9y,unknown,yes,no,telephone,jun,wed,93,2,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10017,32,entrepreneur,married,high.school,unknown,no,no,telephone,jun,wed,850,8,999,0,nonexistent,1.4,94.465,-41.8,4.959,5228.1,no
10018,32,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,307,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10019,40,admin.,married,high.school,unknown,no,no,telephone,jun,thu,89,6,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10020,38,blue-collar,married,basic.6y,unknown,no,no,telephone,jun,thu,71,12,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10034,42,entrepreneur,married,university.degree,unknown,yes,no,telephone,jun,thu,135,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10035,36,blue-collar,married,basic.6y,no,yes,no,telephone,jun,thu,614,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,yes
10051,44,technician,divorced,professional.course,no,no,no,telephone,jun,thu,112,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10063,53,technician,married,unknown,no,no,no,telephone,jun,thu,123,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10096,43,blue-collar,married,basic.9y,no,yes,no,telephone,jun,thu,237,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10097,38,technician,single,university.degree,no,no,no,telephone,jun,thu,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10112,40,blue-collar,married,basic.4y,no,yes,no,telephone,jun,thu,134,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10116,24,blue-collar,married,basic.9y,no,no,yes,telephone,jun,thu,167,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10124,39,unemployed,married,university.degree,no,yes,no,telephone,jun,thu,72,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10150,32,technician,married,university.degree,no,no,no,telephone,jun,thu,281,1,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10152,31,blue-collar,married,basic.9y,no,no,no,telephone,jun,thu,186,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10164,44,management,married,high.school,no,yes,no,telephone,jun,thu,226,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10169,45,blue-collar,single,basic.6y,no,no,no,telephone,jun,thu,138,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10180,38,management,single,university.degree,no,yes,no,telephone,jun,thu,69,3,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10191,36,technician,married,professional.course,no,no,yes,telephone,jun,thu,247,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10192,57,technician,married,basic.4y,unknown,no,no,telephone,jun,thu,243,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10197,39,unemployed,single,basic.6y,no,no,no,telephone,jun,thu,238,2,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10201,32,admin.,single,university.degree,unknown,no,no,telephone,jun,thu,188,4,999,0,nonexistent,1.4,94.465,-41.8,4.958,5228.1,no
10214,29,admin.,single,university.degree,no,no,no,telephone,jun,mon,109,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10217,35,unemployed,married,university.degree,no,yes,no,telephone,jun,mon,82,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10223,29,blue-collar,married,high.school,no,no,no,telephone,jun,mon,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10246,52,technician,divorced,university.degree,no,no,no,telephone,jun,mon,184,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10256,52,blue-collar,married,basic.4y,no,yes,no,telephone,jun,mon,186,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10279,50,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,mon,264,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10282,34,admin.,married,university.degree,no,no,no,telephone,jun,mon,146,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10292,34,entrepreneur,married,university.degree,no,yes,yes,telephone,jun,mon,265,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10297,33,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,mon,41,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10302,32,services,single,high.school,no,no,no,telephone,jun,mon,223,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10328,25,student,single,high.school,no,yes,yes,telephone,jun,mon,100,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10329,42,technician,married,university.degree,unknown,yes,no,telephone,jun,mon,91,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10333,43,self-employed,married,basic.9y,no,no,no,telephone,jun,mon,1089,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
10336,33,self-employed,single,university.degree,no,no,no,telephone,jun,mon,226,4,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10337,34,entrepreneur,single,professional.course,no,yes,no,telephone,jun,mon,136,8,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10340,52,blue-collar,married,basic.4y,no,no,no,telephone,jun,mon,50,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10354,31,entrepreneur,single,basic.9y,no,no,no,telephone,jun,mon,1248,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,yes
10365,52,blue-collar,married,basic.9y,no,no,no,telephone,jun,mon,401,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10370,24,unemployed,married,university.degree,no,yes,no,telephone,jun,mon,266,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10393,39,admin.,single,high.school,no,yes,no,telephone,jun,mon,358,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10397,43,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,mon,51,1,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10407,34,technician,divorced,professional.course,no,no,no,telephone,jun,mon,442,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10413,40,services,single,high.school,no,yes,yes,telephone,jun,mon,20,21,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10416,37,technician,married,basic.6y,no,no,no,telephone,jun,mon,87,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10418,32,services,married,high.school,no,no,no,telephone,jun,mon,244,3,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10436,36,management,single,university.degree,no,no,no,telephone,jun,mon,301,6,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10441,32,technician,married,professional.course,no,yes,no,telephone,jun,mon,226,2,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10458,49,management,married,high.school,no,yes,no,telephone,jun,mon,26,18,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10470,54,technician,married,high.school,no,no,no,telephone,jun,mon,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.96,5228.1,no
10476,39,technician,married,professional.course,no,no,no,telephone,jun,tue,83,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10484,34,admin.,married,university.degree,no,yes,no,telephone,jun,tue,150,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10486,52,management,divorced,high.school,no,no,no,telephone,jun,tue,62,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10490,37,blue-collar,single,basic.9y,unknown,no,no,telephone,jun,tue,338,7,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10502,37,technician,single,university.degree,no,yes,yes,telephone,jun,tue,43,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10504,47,blue-collar,married,basic.4y,unknown,yes,yes,telephone,jun,tue,168,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10510,39,self-employed,married,basic.9y,unknown,yes,no,telephone,jun,tue,145,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10511,47,entrepreneur,married,professional.course,unknown,yes,no,telephone,jun,tue,78,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10516,46,housemaid,married,basic.4y,unknown,no,yes,telephone,jun,tue,166,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10520,25,student,single,high.school,no,yes,no,telephone,jun,tue,173,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10526,31,admin.,divorced,high.school,no,unknown,unknown,telephone,jun,tue,68,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10527,41,admin.,married,university.degree,no,yes,yes,telephone,jun,tue,75,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10529,28,blue-collar,single,basic.9y,no,no,no,telephone,jun,tue,138,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10540,53,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,527,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10541,49,blue-collar,married,basic.9y,no,no,yes,telephone,jun,tue,156,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10555,36,technician,married,university.degree,no,no,no,telephone,jun,tue,181,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10564,32,blue-collar,married,basic.4y,unknown,no,no,telephone,jun,tue,135,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10579,47,blue-collar,married,basic.6y,unknown,yes,no,telephone,jun,tue,388,9,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10598,38,management,married,high.school,unknown,yes,no,telephone,jun,tue,77,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10611,48,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,130,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10631,33,unemployed,divorced,professional.course,no,yes,no,telephone,jun,tue,353,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10634,56,housemaid,divorced,basic.4y,unknown,yes,no,telephone,jun,tue,77,5,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10643,47,admin.,married,university.degree,no,no,yes,telephone,jun,tue,24,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10648,38,blue-collar,married,professional.course,no,no,no,telephone,jun,tue,291,1,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10661,30,self-employed,single,university.degree,no,no,yes,telephone,jun,tue,74,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10666,35,services,single,high.school,unknown,yes,no,telephone,jun,tue,437,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10667,22,student,single,high.school,no,unknown,unknown,telephone,jun,tue,1199,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10670,25,unemployed,single,high.school,unknown,yes,no,telephone,jun,tue,292,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10686,52,blue-collar,divorced,high.school,no,no,no,telephone,jun,tue,676,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
10699,48,blue-collar,married,unknown,unknown,yes,yes,telephone,jun,tue,127,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10700,39,blue-collar,married,high.school,no,yes,yes,telephone,jun,tue,314,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10701,33,admin.,married,university.degree,no,no,yes,telephone,jun,tue,277,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10702,36,entrepreneur,single,university.degree,no,no,no,telephone,jun,tue,140,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10708,30,self-employed,single,university.degree,no,yes,no,telephone,jun,tue,2621,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,yes
10747,28,services,single,high.school,no,no,no,telephone,jun,tue,406,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10749,35,self-employed,married,basic.9y,no,yes,no,telephone,jun,tue,363,2,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10756,36,admin.,single,university.degree,no,no,no,telephone,jun,tue,70,10,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10758,37,technician,married,high.school,no,yes,no,telephone,jun,tue,398,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10760,54,technician,married,professional.course,unknown,yes,yes,telephone,jun,tue,76,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10769,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,tue,169,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10781,28,management,married,high.school,unknown,no,no,telephone,jun,tue,61,6,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10784,37,technician,single,university.degree,no,yes,no,telephone,jun,tue,117,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10785,24,admin.,single,university.degree,no,yes,no,telephone,jun,tue,128,21,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10787,43,blue-collar,married,basic.6y,unknown,yes,yes,telephone,jun,tue,193,3,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10790,44,admin.,divorced,high.school,no,no,no,telephone,jun,tue,132,4,999,0,nonexistent,1.4,94.465,-41.8,4.961,5228.1,no
10802,54,blue-collar,married,high.school,no,yes,yes,telephone,jun,wed,26,7,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10817,30,management,single,university.degree,no,yes,no,telephone,jun,wed,66,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10836,36,blue-collar,single,high.school,no,yes,no,telephone,jun,wed,835,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10843,45,blue-collar,married,unknown,unknown,no,no,telephone,jun,wed,503,11,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10855,25,services,single,professional.course,no,no,no,telephone,jun,wed,185,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10859,47,services,married,high.school,no,unknown,unknown,telephone,jun,wed,347,4,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10865,31,services,married,high.school,no,yes,no,telephone,jun,wed,417,3,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10881,41,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,15,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10886,23,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,94,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10891,43,blue-collar,married,basic.6y,no,no,no,telephone,jun,wed,192,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10908,43,blue-collar,married,basic.6y,no,yes,no,telephone,jun,wed,1540,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,yes
10909,39,blue-collar,divorced,basic.9y,no,yes,no,telephone,jun,wed,310,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10911,34,admin.,single,high.school,no,no,yes,telephone,jun,wed,129,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10914,49,housemaid,divorced,basic.4y,no,no,no,telephone,jun,wed,67,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10921,34,blue-collar,married,professional.course,unknown,no,no,telephone,jun,wed,1009,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10927,26,blue-collar,married,basic.4y,no,no,no,telephone,jun,wed,94,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
10929,39,technician,married,professional.course,unknown,yes,yes,telephone,jun,wed,65,1,999,0,nonexistent,1.4,94.465,-41.8,4.962,5228.1,no
