id,Gender,Age,Driving_License,Region_Code,Previously_Insured,Vehicle_Age,Vehicle_Damage,Annual_Premium,Policy_Sales_Channel,Vintage,Response
135086,Male,28,1,8.0,1,< 1 Year,No,30893.0,152.0,159,0
135120,Male,62,1,28.0,0,1-2 Year,Yes,59903.0,23.0,292,0
135142,Female,66,1,28.0,1,1-2 Year,No,44996.0,52.0,65,0
135481,Female,28,1,8.0,0,< 1 Year,Yes,2630.0,152.0,291,0
135505,Female,24,1,28.0,1,< 1 Year,No,34302.0,152.0,282,0
135621,Male,71,1,8.0,0,1-2 Year,Yes,38030.0,124.0,43,0
135708,Female,22,1,41.0,1,< 1 Year,No,28238.0,152.0,251,0
135719,Male,40,1,28.0,0,> 2 Years,Yes,45719.0,52.0,288,0
135906,Male,24,1,41.0,1,< 1 Year,No,36759.0,152.0,41,0
136003,Male,24,1,2.0,1,< 1 Year,No,30809.0,152.0,239,0
136093,Female,24,1,50.0,0,< 1 Year,Yes,43691.0,26.0,107,1
136109,Male,61,1,28.0,0,1-2 Year,Yes,29348.0,13.0,131,0
136154,Female,23,1,29.0,0,< 1 Year,Yes,34830.0,152.0,189,0
136284,Female,23,1,26.0,1,< 1 Year,No,38548.0,152.0,112,0
136633,Female,21,1,26.0,0,< 1 Year,Yes,26720.0,160.0,210,0
136659,Male,45,1,28.0,1,1-2 Year,No,40272.0,13.0,81,0
136894,Male,59,1,11.0,1,1-2 Year,No,33391.0,26.0,142,0
136936,Male,22,1,33.0,1,< 1 Year,No,42159.0,152.0,268,0
137016,Male,21,1,26.0,1,< 1 Year,No,29872.0,152.0,81,0
137297,Male,50,1,8.0,1,1-2 Year,No,30555.0,150.0,276,0
137326,Male,23,1,41.0,1,< 1 Year,No,32440.0,152.0,70,0
137492,Male,28,1,28.0,1,< 1 Year,No,54415.0,152.0,295,0
137598,Female,43,1,28.0,0,1-2 Year,Yes,44810.0,124.0,162,1
137602,Female,24,1,22.0,1,< 1 Year,No,29756.0,152.0,64,0
137630,Female,22,1,34.0,0,< 1 Year,Yes,32721.0,152.0,75,0
137703,Male,29,1,3.0,0,< 1 Year,Yes,2630.0,154.0,42,1
137721,Male,24,1,30.0,1,< 1 Year,No,28826.0,152.0,227,0
137758,Female,21,1,8.0,0,< 1 Year,Yes,41192.0,152.0,233,0
137930,Male,42,1,46.0,0,1-2 Year,Yes,2630.0,157.0,112,0
137943,Female,56,1,28.0,0,1-2 Year,Yes,60926.0,122.0,156,0
138022,Female,21,1,35.0,1,< 1 Year,No,25086.0,152.0,91,0
138096,Female,25,1,3.0,0,< 1 Year,Yes,2630.0,152.0,123,1
138177,Male,46,1,20.0,0,1-2 Year,Yes,2630.0,124.0,218,0
138253,Female,56,1,28.0,1,1-2 Year,No,46439.0,26.0,54,0
138334,Female,26,1,28.0,1,< 1 Year,No,42453.0,152.0,262,0
138348,Female,21,1,36.0,1,< 1 Year,No,32545.0,160.0,150,0
138484,Male,62,1,48.0,0,1-2 Year,Yes,2630.0,15.0,70,0
138568,Female,21,1,29.0,1,< 1 Year,No,30958.0,152.0,155,0
138730,Male,48,1,36.0,0,1-2 Year,Yes,36303.0,124.0,244,0
138733,Male,71,1,26.0,0,1-2 Year,Yes,30590.0,120.0,119,0
138870,Male,56,1,28.0,0,1-2 Year,Yes,48956.0,29.0,187,0
138903,Male,25,1,10.0,1,< 1 Year,No,30043.0,152.0,97,0
138907,Male,42,1,28.0,1,1-2 Year,No,72544.0,26.0,143,0
138965,Female,36,1,31.0,0,1-2 Year,Yes,2630.0,26.0,248,0
138967,Female,23,1,30.0,1,< 1 Year,No,29053.0,152.0,155,0
139040,Female,26,1,10.0,1,< 1 Year,No,28800.0,152.0,194,0
139049,Female,59,1,28.0,0,1-2 Year,Yes,34427.0,26.0,125,0
139054,Female,22,1,36.0,0,< 1 Year,Yes,37599.0,152.0,138,0
139183,Male,22,1,46.0,1,< 1 Year,No,35100.0,152.0,243,0
139324,Female,22,1,8.0,1,< 1 Year,No,32132.0,152.0,117,0
139417,Female,38,1,50.0,0,1-2 Year,Yes,35777.0,124.0,269,0
139421,Female,41,1,28.0,0,1-2 Year,Yes,2630.0,156.0,209,1
139519,Male,29,1,46.0,0,< 1 Year,Yes,21682.0,154.0,96,1
139619,Female,67,1,28.0,0,1-2 Year,Yes,31153.0,122.0,56,1
139933,Female,23,1,39.0,0,< 1 Year,Yes,41941.0,152.0,74,0
139975,Female,72,1,28.0,1,1-2 Year,No,50014.0,13.0,96,0
140122,Female,24,1,28.0,0,1-2 Year,Yes,33941.0,124.0,296,1
140227,Female,49,1,41.0,1,1-2 Year,No,32192.0,124.0,200,0
140240,Female,24,1,23.0,1,< 1 Year,No,2630.0,160.0,180,0
140247,Male,54,1,28.0,0,1-2 Year,Yes,38490.0,26.0,221,0
140265,Female,26,1,6.0,1,< 1 Year,No,20970.0,152.0,163,0
140365,Male,22,1,36.0,0,< 1 Year,Yes,2630.0,152.0,172,1
140412,Male,52,1,14.0,1,1-2 Year,No,28823.0,124.0,51,0
140526,Male,49,1,28.0,0,1-2 Year,Yes,2630.0,26.0,183,1
140563,Male,26,1,41.0,1,< 1 Year,No,40196.0,152.0,51,0
140585,Female,22,1,46.0,1,< 1 Year,No,2630.0,152.0,39,0
140625,Female,24,1,41.0,1,< 1 Year,No,24050.0,152.0,112,0
140665,Male,27,1,45.0,0,1-2 Year,Yes,24389.0,124.0,188,0
140893,Male,40,1,39.0,0,1-2 Year,Yes,45501.0,124.0,229,0
140906,Female,53,1,28.0,0,> 2 Years,Yes,35409.0,26.0,54,0
140962,Female,22,1,45.0,1,< 1 Year,No,26322.0,152.0,140,0
141000,Male,37,1,28.0,0,> 2 Years,Yes,32862.0,122.0,111,0
141007,Female,46,1,9.0,1,1-2 Year,No,39187.0,26.0,43,0
141301,Male,41,1,28.0,0,1-2 Year,Yes,35864.0,122.0,110,0
141349,Female,23,1,29.0,1,< 1 Year,No,2630.0,160.0,240,0
141467,Male,59,1,28.0,1,1-2 Year,No,77169.0,125.0,39,0
141535,Female,28,1,28.0,0,< 1 Year,Yes,2630.0,152.0,110,1
141537,Male,54,1,28.0,0,1-2 Year,Yes,33978.0,122.0,220,0
141583,Male,62,1,28.0,0,> 2 Years,Yes,46183.0,124.0,37,0
141636,Female,32,1,8.0,0,< 1 Year,Yes,44178.0,26.0,22,1
141673,Male,21,1,16.0,1,< 1 Year,No,28977.0,160.0,261,0
141771,Female,24,1,2.0,0,< 1 Year,No,2630.0,152.0,21,0
141815,Male,76,1,28.0,1,1-2 Year,No,44896.0,125.0,293,0
141918,Female,40,1,28.0,0,1-2 Year,Yes,47296.0,44.0,104,0
141980,Female,25,1,50.0,1,< 1 Year,No,37546.0,152.0,125,0
142053,Male,27,1,30.0,1,< 1 Year,No,28143.0,160.0,102,0
142241,Male,46,1,28.0,0,1-2 Year,Yes,26245.0,26.0,57,1
142547,Male,44,1,41.0,0,1-2 Year,Yes,36436.0,26.0,49,0
142943,Male,55,1,28.0,0,1-2 Year,Yes,70311.0,124.0,180,1
142995,Female,26,1,3.0,1,< 1 Year,No,24719.0,152.0,201,0
143250,Male,22,1,28.0,1,< 1 Year,No,24307.0,152.0,55,0
143278,Female,20,1,41.0,1,< 1 Year,No,30922.0,160.0,298,0
143279,Female,24,1,13.0,1,< 1 Year,No,29110.0,152.0,203,0
143388,Male,21,1,30.0,1,< 1 Year,No,41193.0,160.0,154,0
143449,Female,59,1,28.0,1,1-2 Year,No,53192.0,26.0,142,0
143498,Female,44,1,30.0,0,1-2 Year,Yes,25741.0,154.0,152,0
143540,Female,25,1,17.0,1,< 1 Year,No,71270.0,152.0,218,0
143577,Female,28,1,14.0,1,< 1 Year,No,24221.0,152.0,71,0
143585,Male,25,1,14.0,1,< 1 Year,No,29716.0,152.0,21,0
143623,Male,51,1,41.0,0,1-2 Year,Yes,21449.0,26.0,83,0
143768,Male,45,1,28.0,0,1-2 Year,Yes,41121.0,26.0,230,1
143859,Female,28,1,19.0,1,< 1 Year,No,53789.0,152.0,201,0
144047,Female,58,1,13.0,0,1-2 Year,Yes,28771.0,26.0,76,0
144071,Female,24,1,37.0,0,< 1 Year,Yes,2630.0,152.0,38,0
144093,Female,21,1,50.0,0,< 1 Year,Yes,27821.0,160.0,73,0
144302,Female,24,1,28.0,1,< 1 Year,No,37814.0,152.0,236,0
144481,Female,46,1,28.0,0,1-2 Year,Yes,2630.0,124.0,106,0
144513,Female,20,1,50.0,0,< 1 Year,No,34565.0,160.0,299,0
144525,Female,26,1,47.0,1,< 1 Year,No,21047.0,26.0,266,0
144610,Female,30,1,46.0,0,< 1 Year,Yes,23936.0,26.0,63,1
144841,Female,23,1,8.0,1,< 1 Year,No,35918.0,152.0,23,0
144843,Female,23,1,30.0,1,< 1 Year,No,32863.0,152.0,293,0
144880,Male,24,1,41.0,1,< 1 Year,No,40042.0,152.0,269,0
144976,Male,27,1,30.0,1,< 1 Year,No,26136.0,152.0,264,0
144997,Male,27,1,46.0,1,< 1 Year,No,2630.0,160.0,180,0
145063,Female,26,1,49.0,1,< 1 Year,Yes,26936.0,152.0,183,0
145306,Male,39,1,30.0,0,1-2 Year,No,2630.0,124.0,269,0
145381,Female,30,1,13.0,0,1-2 Year,Yes,32898.0,124.0,205,0
145871,Male,42,1,8.0,0,1-2 Year,Yes,2630.0,124.0,210,1
145899,Male,24,1,15.0,1,< 1 Year,No,29388.0,152.0,270,0
145916,Male,52,1,46.0,1,1-2 Year,No,2630.0,124.0,101,0
145921,Male,48,1,8.0,0,1-2 Year,Yes,39240.0,124.0,267,0
146046,Female,52,1,44.0,0,1-2 Year,Yes,2630.0,30.0,120,0
146081,Male,21,1,28.0,1,< 1 Year,No,34735.0,152.0,138,0
146106,Female,23,1,46.0,0,< 1 Year,Yes,35897.0,26.0,212,0
146144,Male,22,1,29.0,1,< 1 Year,No,29704.0,152.0,118,0
146479,Female,59,1,32.0,1,1-2 Year,No,37422.0,26.0,233,0
146548,Female,34,1,28.0,0,1-2 Year,Yes,2630.0,156.0,169,0
146638,Male,53,1,28.0,1,1-2 Year,No,43845.0,124.0,154,0
146695,Male,47,1,15.0,0,1-2 Year,Yes,38464.0,26.0,11,0
146898,Male,39,1,20.0,0,1-2 Year,Yes,2630.0,11.0,167,0
147034,Male,20,1,28.0,0,1-2 Year,No,2630.0,156.0,195,1
147115,Female,24,1,40.0,1,< 1 Year,No,28929.0,152.0,259,0
147279,Female,21,1,47.0,1,< 1 Year,No,34267.0,152.0,105,0
147282,Male,23,1,47.0,1,< 1 Year,No,52694.0,152.0,298,0
147332,Male,61,1,8.0,0,> 2 Years,Yes,41135.0,124.0,59,1
147426,Male,50,1,32.0,0,1-2 Year,Yes,28401.0,124.0,23,0
147442,Female,24,1,28.0,0,> 2 Years,Yes,2630.0,157.0,95,0
147484,Male,42,1,8.0,1,1-2 Year,No,40745.0,124.0,135,0
147536,Male,43,1,41.0,0,1-2 Year,Yes,37511.0,124.0,28,0
147552,Female,21,1,11.0,1,< 1 Year,No,21602.0,160.0,187,0
147994,Female,39,1,8.0,0,1-2 Year,Yes,90544.0,26.0,86,1
148141,Male,60,1,9.0,0,1-2 Year,Yes,43476.0,124.0,45,0
148162,Female,29,1,20.0,0,< 1 Year,Yes,2630.0,152.0,233,0
148297,Male,28,1,28.0,0,1-2 Year,Yes,36293.0,124.0,47,0
148310,Female,50,1,50.0,0,1-2 Year,No,2630.0,154.0,191,0
148320,Male,56,1,8.0,0,1-2 Year,No,2630.0,26.0,299,0
148429,Male,28,1,50.0,1,< 1 Year,No,38531.0,152.0,160,0
148460,Male,21,1,46.0,1,< 1 Year,No,26613.0,160.0,46,0
148559,Female,26,1,40.0,0,< 1 Year,No,2630.0,26.0,249,0
148614,Male,35,1,39.0,0,1-2 Year,Yes,2630.0,156.0,223,0
148698,Male,67,1,49.0,1,1-2 Year,No,32129.0,26.0,74,0
148788,Male,45,1,28.0,1,1-2 Year,No,37961.0,26.0,239,0
149225,Male,37,1,41.0,0,1-2 Year,Yes,25939.0,26.0,64,0
149378,Female,30,1,41.0,0,< 1 Year,No,24097.0,152.0,251,0
149476,Female,21,1,30.0,1,< 1 Year,No,27792.0,152.0,133,0
149490,Female,61,1,28.0,0,> 2 Years,Yes,49366.0,3.0,280,0
149627,Female,23,1,21.0,1,< 1 Year,No,26785.0,152.0,27,0
149629,Female,23,1,35.0,1,< 1 Year,No,30513.0,152.0,223,0
149666,Male,27,1,11.0,1,< 1 Year,No,20811.0,152.0,256,0
149753,Female,30,1,37.0,1,< 1 Year,No,24010.0,152.0,283,0
149784,Female,29,1,18.0,1,< 1 Year,No,2630.0,153.0,231,0
149839,Male,47,1,28.0,0,1-2 Year,Yes,2630.0,26.0,63,0
149855,Male,38,1,45.0,1,1-2 Year,No,23177.0,107.0,139,0
150041,Female,26,1,10.0,1,< 1 Year,No,24597.0,152.0,264,0
150128,Male,23,1,35.0,1,< 1 Year,No,38063.0,152.0,187,0
150433,Female,53,1,47.0,0,1-2 Year,Yes,34504.0,152.0,225,0
150609,Male,45,1,28.0,0,> 2 Years,Yes,32566.0,26.0,15,0
150693,Female,25,1,24.0,0,< 1 Year,No,30457.0,152.0,197,0
150821,Female,24,1,15.0,0,< 1 Year,No,30023.0,152.0,105,0
150970,Female,20,1,8.0,1,< 1 Year,Yes,43242.0,160.0,143,0
151013,Male,39,1,28.0,0,1-2 Year,Yes,33698.0,124.0,225,0
151020,Female,46,1,10.0,1,1-2 Year,No,34685.0,152.0,95,0
151223,Female,25,1,30.0,1,< 1 Year,No,27864.0,152.0,211,0
151281,Male,39,1,22.0,0,1-2 Year,Yes,38059.0,124.0,188,0
151354,Male,45,1,28.0,0,> 2 Years,Yes,56434.0,155.0,20,0
151699,Female,40,1,28.0,0,1-2 Year,Yes,36693.0,26.0,32,0
151739,Female,21,1,24.0,0,< 1 Year,No,27502.0,152.0,177,1
151745,Male,68,1,32.0,0,1-2 Year,Yes,38927.0,124.0,124,0
151795,Male,63,1,28.0,0,1-2 Year,Yes,49620.0,26.0,164,0
151882,Female,26,1,28.0,1,< 1 Year,No,40323.0,152.0,53,0
152113,Male,49,1,20.0,0,1-2 Year,No,2630.0,124.0,17,0
152186,Male,31,1,35.0,1,1-2 Year,No,41973.0,124.0,175,0
152188,Male,50,1,2.0,1,1-2 Year,No,25785.0,124.0,119,0
152236,Female,22,1,27.0,1,< 1 Year,No,2630.0,160.0,273,0
152327,Male,26,1,15.0,1,< 1 Year,No,32291.0,152.0,152,0
152367,Female,28,1,8.0,1,< 1 Year,No,39297.0,152.0,181,0
152424,Female,57,1,41.0,0,1-2 Year,Yes,24655.0,156.0,13,0
152446,Male,52,1,15.0,0,1-2 Year,Yes,25186.0,124.0,251,0
152527,Male,40,1,41.0,0,1-2 Year,Yes,55295.0,124.0,189,0
152620,Female,27,1,8.0,0,< 1 Year,Yes,30521.0,152.0,231,0
152669,Male,24,1,8.0,1,< 1 Year,No,61616.0,152.0,298,0
152722,Male,38,1,20.0,0,1-2 Year,Yes,2630.0,124.0,94,0
152735,Female,22,1,13.0,0,< 1 Year,Yes,19729.0,152.0,241,0
152870,Female,33,1,9.0,1,< 1 Year,No,35222.0,152.0,32,0
152901,Male,57,1,28.0,0,1-2 Year,Yes,49771.0,124.0,23,0
152903,Female,52,1,28.0,1,1-2 Year,No,35428.0,124.0,180,0
153029,Female,63,1,28.0,0,1-2 Year,No,91274.0,26.0,96,0
153032,Female,48,1,36.0,0,1-2 Year,Yes,28725.0,156.0,24,1
153094,Female,45,1,41.0,1,1-2 Year,No,22518.0,152.0,44,0
153179,Male,76,1,7.0,1,1-2 Year,No,2630.0,11.0,103,0
153214,Female,30,1,8.0,1,< 1 Year,No,40091.0,152.0,173,0
153355,Female,21,1,7.0,0,< 1 Year,Yes,68090.0,160.0,14,0
153488,Male,22,1,50.0,1,< 1 Year,No,38848.0,152.0,123,0
153501,Female,22,1,28.0,0,< 1 Year,Yes,38864.0,152.0,61,0
153585,Female,29,1,32.0,1,< 1 Year,No,33977.0,152.0,292,0
153629,Female,56,1,37.0,0,> 2 Years,Yes,44363.0,124.0,238,0
153644,Male,55,1,28.0,0,1-2 Year,Yes,2630.0,157.0,31,0
153681,Female,48,1,4.0,0,1-2 Year,Yes,29905.0,7.0,297,0
153809,Female,34,1,46.0,1,1-2 Year,Yes,28219.0,124.0,117,0
153823,Female,42,1,41.0,1,1-2 Year,No,30786.0,124.0,182,0
153827,Female,30,1,6.0,1,< 1 Year,No,24153.0,152.0,11,0
153839,Female,62,1,28.0,0,1-2 Year,Yes,33184.0,124.0,283,1
153955,Female,24,1,11.0,1,< 1 Year,No,20508.0,152.0,45,0
154114,Male,22,1,25.0,1,< 1 Year,No,37333.0,152.0,228,0
154142,Male,43,1,48.0,0,1-2 Year,Yes,2630.0,52.0,50,0
154156,Male,32,1,50.0,0,< 1 Year,Yes,53571.0,124.0,154,0
154287,Male,24,1,41.0,1,< 1 Year,No,22482.0,152.0,145,0
154323,Female,28,1,27.0,1,< 1 Year,No,51925.0,152.0,233,0
154350,Female,25,1,41.0,1,< 1 Year,No,61154.0,152.0,82,0
154461,Male,24,1,41.0,0,< 1 Year,No,28601.0,152.0,182,0
154563,Male,68,1,46.0,0,1-2 Year,Yes,43124.0,124.0,37,0
154688,Male,24,1,15.0,1,< 1 Year,No,21978.0,152.0,196,0
154690,Female,23,1,27.0,0,< 1 Year,No,49718.0,152.0,148,0
154744,Male,54,1,8.0,0,1-2 Year,No,31767.0,26.0,100,0
154945,Female,52,1,33.0,1,1-2 Year,No,2630.0,132.0,156,0
154999,Male,24,1,30.0,1,< 1 Year,No,29113.0,152.0,194,0
155126,Male,43,1,50.0,0,1-2 Year,Yes,38386.0,124.0,194,0
155136,Male,29,1,10.0,0,< 1 Year,Yes,37508.0,152.0,143,0
155236,Female,40,1,28.0,1,1-2 Year,No,32126.0,26.0,169,0
155290,Male,40,1,33.0,0,1-2 Year,Yes,2630.0,157.0,227,1
155345,Female,24,1,47.0,0,< 1 Year,Yes,26201.0,152.0,180,0
155458,Female,46,1,28.0,0,> 2 Years,Yes,53192.0,26.0,296,1
155530,Male,36,1,10.0,1,1-2 Year,No,41239.0,124.0,138,0
155644,Female,34,1,28.0,0,1-2 Year,Yes,23657.0,124.0,151,0
155847,Female,27,1,46.0,1,< 1 Year,No,24254.0,152.0,222,0
155891,Male,48,1,50.0,1,1-2 Year,No,47472.0,122.0,87,0
156320,Female,24,1,36.0,0,< 1 Year,Yes,54346.0,152.0,262,0
156326,Male,73,1,12.0,0,1-2 Year,Yes,20177.0,157.0,230,0
156356,Male,23,1,28.0,1,< 1 Year,No,30057.0,152.0,24,0
156403,Female,57,1,7.0,0,1-2 Year,Yes,22938.0,124.0,269,0
156431,Female,27,1,28.0,1,< 1 Year,No,28515.0,152.0,227,0
156526,Female,23,1,46.0,1,< 1 Year,No,27997.0,152.0,108,0
156871,Male,54,1,28.0,1,1-2 Year,No,33644.0,124.0,279,0
157000,Male,28,1,3.0,1,< 1 Year,No,21798.0,152.0,255,0
157174,Male,59,1,28.0,0,1-2 Year,Yes,89657.0,122.0,34,0
157415,Male,25,1,3.0,1,< 1 Year,No,2630.0,160.0,45,0
157486,Male,44,1,41.0,0,1-2 Year,Yes,2630.0,124.0,137,0
157611,Male,46,1,28.0,1,1-2 Year,No,33707.0,124.0,130,0
157638,Male,26,1,50.0,0,< 1 Year,Yes,52597.0,124.0,70,0
157668,Male,21,1,4.0,1,< 1 Year,No,23779.0,152.0,283,0
157725,Female,27,1,28.0,1,< 1 Year,No,29824.0,152.0,148,0
157863,Female,36,1,41.0,0,1-2 Year,Yes,27748.0,152.0,299,0
157940,Male,31,1,46.0,0,< 1 Year,Yes,2630.0,152.0,289,1
157959,Male,25,1,8.0,1,< 1 Year,No,2630.0,152.0,194,0
158024,Female,46,1,41.0,1,1-2 Year,No,31683.0,124.0,156,0
158104,Male,46,1,46.0,1,1-2 Year,Yes,26980.0,11.0,75,0
158112,Male,26,1,39.0,0,1-2 Year,Yes,2630.0,156.0,271,1
158184,Male,62,1,28.0,1,1-2 Year,No,42602.0,26.0,256,0
158198,Male,49,1,15.0,0,1-2 Year,No,38338.0,26.0,235,0
158254,Male,23,1,46.0,1,< 1 Year,No,27115.0,152.0,71,0
158346,Male,43,1,39.0,1,1-2 Year,No,26877.0,124.0,31,0
158444,Male,33,1,46.0,0,1-2 Year,Yes,2630.0,156.0,267,1
158572,Male,45,1,28.0,1,1-2 Year,No,35176.0,124.0,277,0
158713,Female,23,1,41.0,0,< 1 Year,Yes,51164.0,152.0,73,1
158742,Female,22,1,36.0,1,< 1 Year,No,30179.0,152.0,265,0
158777,Female,21,1,8.0,1,< 1 Year,No,37633.0,160.0,89,0
158862,Male,21,1,46.0,1,< 1 Year,No,35102.0,152.0,252,0
158876,Female,23,1,28.0,1,< 1 Year,No,37208.0,152.0,43,0
158920,Female,63,1,28.0,1,1-2 Year,No,26704.0,26.0,111,0
159013,Male,34,1,29.0,1,1-2 Year,No,30871.0,152.0,15,0
159077,Female,22,1,11.0,0,< 1 Year,Yes,34984.0,152.0,190,0
159081,Male,61,1,28.0,1,1-2 Year,No,60982.0,52.0,182,0
159156,Male,77,1,41.0,0,1-2 Year,Yes,2630.0,12.0,161,0
159276,Male,29,1,28.0,1,< 1 Year,No,42448.0,152.0,231,0
159392,Female,43,1,46.0,1,1-2 Year,No,23824.0,122.0,28,0
159406,Female,31,1,50.0,1,< 1 Year,No,43794.0,152.0,195,0
159602,Female,68,1,50.0,1,1-2 Year,No,29675.0,30.0,207,0
159632,Male,42,1,28.0,0,> 2 Years,Yes,2630.0,124.0,80,1
159767,Male,50,1,28.0,0,1-2 Year,Yes,34839.0,124.0,76,0
159819,Male,61,1,30.0,0,1-2 Year,Yes,37834.0,26.0,35,0
159863,Male,50,1,28.0,0,1-2 Year,No,45177.0,26.0,143,0
159890,Male,61,1,3.0,0,1-2 Year,Yes,2630.0,26.0,79,0
160000,Male,47,1,16.0,0,1-2 Year,Yes,26671.0,152.0,285,0
160050,Female,58,1,33.0,0,1-2 Year,Yes,35272.0,26.0,213,0
160065,Female,25,1,18.0,0,< 1 Year,Yes,34535.0,152.0,274,0
160256,Male,30,1,28.0,1,< 1 Year,No,41438.0,151.0,61,0
160288,Male,22,1,38.0,1,< 1 Year,No,2630.0,152.0,175,0
160429,Male,22,1,38.0,0,< 1 Year,Yes,62110.0,154.0,61,0
160450,Male,31,1,8.0,1,< 1 Year,No,43623.0,152.0,126,0
160514,Female,42,1,20.0,0,> 2 Years,Yes,2630.0,26.0,40,0
160567,Male,25,1,19.0,0,< 1 Year,No,24125.0,152.0,20,0
160623,Male,71,1,46.0,0,1-2 Year,Yes,2630.0,26.0,245,0
160681,Female,25,1,28.0,0,< 1 Year,Yes,2630.0,152.0,164,0
160714,Female,26,1,11.0,0,< 1 Year,No,2630.0,151.0,268,0
160758,Female,30,1,28.0,1,< 1 Year,No,66603.0,152.0,33,0
160769,Male,52,1,8.0,0,1-2 Year,Yes,54406.0,7.0,21,0
160860,Male,23,1,8.0,0,< 1 Year,Yes,26283.0,26.0,40,0
160985,Female,27,1,43.0,0,< 1 Year,Yes,2630.0,157.0,203,0
161113,Female,29,1,8.0,1,< 1 Year,No,31623.0,152.0,290,0
161294,Male,70,1,36.0,0,1-2 Year,Yes,27591.0,26.0,82,1
161394,Male,63,1,28.0,0,1-2 Year,Yes,34214.0,54.0,17,0
161427,Male,23,1,25.0,1,< 1 Year,No,28726.0,152.0,186,0
161458,Male,28,1,8.0,1,< 1 Year,No,36977.0,152.0,136,0
161726,Male,35,1,20.0,0,1-2 Year,Yes,2630.0,124.0,229,1
161873,Female,49,1,6.0,1,1-2 Year,No,33206.0,26.0,103,0
161923,Female,22,1,8.0,1,< 1 Year,No,50598.0,152.0,128,0
162013,Female,24,1,36.0,0,< 1 Year,Yes,42198.0,152.0,200,0
162116,Male,42,1,46.0,0,1-2 Year,Yes,42006.0,26.0,25,0
162225,Male,20,1,2.0,0,< 1 Year,Yes,39110.0,160.0,222,0
162276,Female,66,1,8.0,0,1-2 Year,Yes,2630.0,156.0,89,0
162473,Male,22,1,28.0,1,< 1 Year,No,99328.0,152.0,235,0
162608,Male,56,1,28.0,0,1-2 Year,Yes,2630.0,26.0,84,0
162649,Female,31,1,28.0,0,< 1 Year,Yes,52643.0,124.0,210,1
162685,Male,51,1,8.0,0,1-2 Year,Yes,31661.0,29.0,235,0
162930,Female,45,1,28.0,0,1-2 Year,Yes,37658.0,124.0,274,0
162982,Female,47,1,28.0,0,1-2 Year,Yes,35083.0,26.0,44,0
163046,Female,24,1,25.0,1,< 1 Year,No,43243.0,152.0,272,0
163368,Female,25,1,29.0,1,< 1 Year,No,31470.0,152.0,232,0
163388,Male,21,1,28.0,1,< 1 Year,No,39549.0,152.0,79,0
163421,Female,60,1,8.0,1,1-2 Year,No,52055.0,7.0,21,0
163468,Male,45,1,8.0,1,1-2 Year,No,46610.0,124.0,106,0
163484,Female,31,1,46.0,0,< 1 Year,Yes,37284.0,152.0,288,0
163571,Female,22,1,5.0,0,< 1 Year,Yes,2630.0,160.0,196,0
163599,Male,56,1,48.0,0,1-2 Year,Yes,2630.0,124.0,162,1
163640,Female,43,1,28.0,0,1-2 Year,Yes,2630.0,26.0,269,0
163647,Male,26,1,14.0,1,< 1 Year,No,28556.0,152.0,94,0
163673,Female,27,1,23.0,1,< 1 Year,No,27791.0,152.0,261,0
163707,Male,22,1,15.0,1,< 1 Year,No,34646.0,152.0,224,0
163741,Female,24,1,2.0,0,< 1 Year,Yes,34808.0,152.0,247,0
163816,Female,35,1,21.0,1,1-2 Year,No,2630.0,160.0,228,0
163904,Female,49,1,46.0,0,< 1 Year,Yes,2630.0,26.0,193,1
163998,Female,29,1,28.0,0,1-2 Year,Yes,35572.0,61.0,81,0
164085,Female,26,1,8.0,1,< 1 Year,No,43617.0,152.0,96,0
164236,Female,43,1,28.0,0,1-2 Year,Yes,34534.0,26.0,248,0
164258,Male,73,1,50.0,1,1-2 Year,Yes,27723.0,124.0,61,0
164328,Female,56,1,30.0,1,1-2 Year,No,2630.0,160.0,140,0
164396,Male,69,1,28.0,1,1-2 Year,No,66614.0,26.0,199,0
164431,Male,21,1,25.0,0,< 1 Year,No,47465.0,160.0,54,0
164468,Female,49,1,7.0,0,1-2 Year,Yes,2630.0,122.0,140,0
164530,Male,36,1,24.0,1,1-2 Year,Yes,37439.0,124.0,39,0
164608,Male,29,1,28.0,0,1-2 Year,No,34811.0,124.0,36,0
164704,Female,49,1,48.0,1,1-2 Year,No,2630.0,124.0,93,0
164738,Male,63,0,27.0,0,1-2 Year,Yes,24930.0,124.0,185,1
164742,Male,70,1,48.0,0,1-2 Year,Yes,2630.0,26.0,102,0
164748,Male,30,1,8.0,0,1-2 Year,Yes,2630.0,156.0,230,0
164780,Male,53,1,29.0,0,1-2 Year,Yes,40623.0,26.0,129,0
164784,Male,46,1,15.0,0,1-2 Year,Yes,36885.0,124.0,190,0
164806,Male,68,1,26.0,1,1-2 Year,Yes,2630.0,120.0,173,0
164814,Female,24,1,33.0,1,< 1 Year,No,33628.0,152.0,183,0
164861,Female,44,1,8.0,1,1-2 Year,No,33308.0,124.0,216,0
164928,Female,22,1,28.0,0,< 1 Year,Yes,43384.0,152.0,130,0
164942,Male,60,1,28.0,0,1-2 Year,Yes,48578.0,25.0,202,1
164952,Male,57,1,29.0,0,1-2 Year,Yes,27248.0,163.0,235,1
164998,Female,23,1,6.0,1,< 1 Year,No,32986.0,152.0,263,0
165109,Female,24,1,21.0,1,< 1 Year,No,30627.0,152.0,117,0
165341,Male,45,1,8.0,0,1-2 Year,Yes,37389.0,26.0,244,1
