customer_id,snapshot_date,country,recency_days,tenure_days,orders_total,items_total,distinct_products,active_months,spend_total,order_value_mean,order_value_max,days_between_orders_mean,returned_orders,returned_items,reactivated_90d
17880,2011-09-10,United Kingdom,273,273,1,314,26,1,458.92,458.92,458.92,0.0,0,0,0
17881,2011-09-10,United Kingdom,213,213,1,32,8,1,133.35,133.35,133.35,0.0,0,0,0
17883,2011-09-10,United Kingdom,155,155,1,48,19,1,119.35,119.35,119.35,0.0,0,0,1
17884,2011-09-10,United Kingdom,220,280,3,555,86,2,602.84,200.95,278.22,29.5,0,0,1
17886,2011-09-10,United Kingdom,119,158,2,225,44,2,396.26,198.13,223.19,38.0,0,0,1
17889,2011-09-10,United Kingdom,121,231,2,79,20,2,203.87,101.94,102.02,109.0,0,0,0
17890,2011-09-10,United Kingdom,231,270,2,416,88,2,602.09,301.04,476.96,38.0,0,0,0
17893,2011-09-10,United Kingdom,134,134,1,161,15,1,112.25,112.25,112.25,0.0,0,0,0
17898,2011-09-10,United Kingdom,116,116,1,124,20,1,99.84,99.84,99.84,0.0,0,0,1
17900,2011-09-10,United Kingdom,99,99,2,73,4,1,112.2,56.1,79.8,0.0,2,72,0
17906,2011-09-10,United Kingdom,156,156,1,26,12,1,72.9,72.9,72.9,0.0,0,0,0
17908,2011-09-10,United Kingdom,282,282,1,173,51,1,243.28,243.28,243.28,0.0,0,0,0
17912,2011-09-10,United Kingdom,219,273,5,185,35,2,311.01,62.2,125.56,13.5,1,2,0
17913,2011-09-10,United Kingdom,264,264,1,100,31,1,218.05,218.05,218.05,0.0,0,0,1
17917,2011-09-10,United Kingdom,165,271,2,131,57,2,230.46,115.23,119.55,106.0,0,0,1
17923,2011-09-10,United Kingdom,191,191,1,50,1,1,207.5,207.5,207.5,0.0,0,0,0
17924,2011-09-10,United Kingdom,210,282,2,108,2,2,502.2,251.1,279.0,72.0,3,9,1
17925,2011-09-10,United Kingdom,281,281,1,72,1,1,244.08,244.08,244.08,0.0,0,0,0
17928,2011-09-10,United Kingdom,155,155,1,46,17,1,78.26,78.26,78.26,0.0,0,0,1
17946,2011-09-10,United Kingdom,142,168,2,75,18,2,149.58,74.79,132.03,26.0,0,0,0
17950,2011-09-10,United Kingdom,274,274,2,186,36,1,263.17,131.58,190.35,0.0,1,24,1
17951,2011-09-10,United Kingdom,267,282,2,220,9,1,409.5,204.75,295.5,15.0,1,6,1
17955,2011-09-10,United Kingdom,107,128,4,273,14,1,557.3,139.32,261.95,6.67,0,0,0
17956,2011-09-10,United Kingdom,158,158,1,1,1,1,12.75,12.75,12.75,0.0,0,0,0
17964,2011-09-10,United Kingdom,281,281,1,195,35,1,261.76,261.76,261.76,0.0,0,0,1
17967,2011-09-10,United Kingdom,280,280,1,80,41,1,123.07,123.07,123.07,0.0,0,0,0
17968,2011-09-10,United Kingdom,282,282,1,160,74,1,277.35,277.35,277.35,0.0,0,0,0
17970,2011-09-10,United Kingdom,120,120,1,525,27,1,582.59,582.59,582.59,0.0,0,0,0
17972,2011-09-10,United Kingdom,150,150,1,37,30,1,136.04,136.04,136.04,0.0,0,0,0
17974,2011-09-10,United Kingdom,128,128,1,87,18,1,172.77,172.77,172.77,0.0,0,0,1
17976,2011-09-10,United Kingdom,281,281,1,106,56,1,353.19,353.19,353.19,0.0,0,0,0
17978,2011-09-10,United Kingdom,274,274,1,499,12,1,300.92,300.92,300.92,0.0,0,0,0
17987,2011-09-10,United Kingdom,94,94,1,261,13,1,198.57,198.57,198.57,0.0,0,0,0
17990,2011-09-10,United Kingdom,145,270,3,414,27,2,630.84,210.28,314.84,62.0,0,0,0
17991,2011-09-10,United Kingdom,134,135,2,25,4,1,93.35,46.68,87.45,0.0,0,0,0
17995,2011-09-10,United Kingdom,190,190,1,133,2,1,76.1,76.1,76.1,0.0,0,0,0
17999,2011-09-10,United Kingdom,275,275,1,94,37,1,190.34,190.34,190.34,0.0,0,0,1
18004,2011-09-10,United Kingdom,271,271,1,78,32,1,169.47,169.47,169.47,0.0,0,0,0
18008,2011-09-10,United Kingdom,112,227,7,1517,22,4,2065.41,295.06,615.0,19.17,0,0,1
18009,2011-09-10,United Kingdom,144,144,1,126,31,1,257.34,257.34,257.34,0.0,1,2,0
18010,2011-09-10,United Kingdom,165,165,1,60,14,1,174.8,174.8,174.8,0.0,0,0,0
18011,2011-09-10,United Kingdom,282,282,1,71,28,1,102.79,102.79,102.79,0.0,0,0,0
18016,2011-09-10,United Kingdom,95,273,3,207,49,3,488.76,162.92,168.1,88.5,0,0,1
18032,2011-09-10,United Kingdom,243,243,1,42,5,1,73.5,73.5,73.5,0.0,0,0,0
18040,2011-09-10,United Kingdom,154,154,1,96,12,1,239.0,239.0,239.0,0.0,0,0,1
18043,2011-09-10,United Kingdom,115,275,2,246,87,2,451.81,225.9,316.46,160.0,0,0,1
18048,2011-09-10,United Kingdom,112,112,2,127,6,1,172.29,86.15,168.49,0.0,0,0,0
18050,2011-09-10,United Kingdom,268,268,1,40,5,1,74.4,74.4,74.4,0.0,0,0,0
18056,2011-09-10,United Kingdom,197,197,1,211,19,1,363.65,363.65,363.65,0.0,0,0,0
18065,2011-09-10,United Kingdom,92,273,8,591,71,4,1412.15,176.52,405.03,25.71,1,3,1
18068,2011-09-10,United Kingdom,198,198,1,6,1,1,101.7,101.7,101.7,0.0,0,0,0
18071,2011-09-10,United Kingdom,166,274,2,260,23,2,453.0,226.5,258.95,108.0,0,0,0
18072,2011-09-10,United Kingdom,94,94,1,288,18,1,247.44,247.44,247.44,0.0,1,242,0
18074,2011-09-10,United Kingdom,282,282,1,190,13,1,489.6,489.6,489.6,0.0,0,0,0
18078,2011-09-10,United Kingdom,126,168,2,145,27,2,336.13,168.06,197.94,41.0,0,0,0
18080,2011-09-10,United Kingdom,151,151,1,330,1,1,841.5,841.5,841.5,0.0,0,0,1
18085,2011-09-10,United Kingdom,239,282,2,265,25,2,689.95,344.98,386.05,43.0,0,0,0
18086,2011-09-10,United Kingdom,183,183,1,106,7,1,101.34,101.34,101.34,0.0,0,0,0
18095,2011-09-10,United Kingdom,221,241,2,419,20,1,580.05,290.02,374.75,20.0,0,0,0
18106,2011-09-10,United Kingdom,238,238,1,128,33,1,430.7,430.7,430.7,0.0,0,0,0
18108,2011-09-10,United Kingdom,163,163,1,84,17,1,271.0,271.0,271.0,0.0,1,2,0
18113,2011-09-10,United Kingdom,277,277,1,72,1,1,76.32,76.32,76.32,0.0,0,0,0
18114,2011-09-10,United Kingdom,199,199,1,55,28,1,220.1,220.1,220.1,0.0,0,0,0
18116,2011-09-10,United Kingdom,143,273,7,678,220,3,1254.47,179.21,353.69,21.67,0,0,1
18119,2011-09-10,United Kingdom,276,276,1,125,29,1,181.12,181.12,181.12,0.0,0,0,0
18120,2011-09-10,United Kingdom,123,123,1,31,17,1,111.15,111.15,111.15,0.0,0,0,0
18125,2011-09-10,United Kingdom,110,225,3,695,146,3,945.14,315.05,556.46,57.0,1,1,1
18129,2011-09-10,United Kingdom,152,152,1,48,13,1,112.55,112.55,112.55,0.0,0,0,0
18133,2011-09-10,United Kingdom,121,121,1,1350,1,1,931.5,931.5,931.5,0.0,1,1350,0
18135,2011-09-10,United Kingdom,99,99,1,88,9,1,109.82,109.82,109.82,0.0,0,0,1
18136,2011-09-10,United Kingdom,120,228,2,295,30,2,600.85,300.42,311.86,107.0,1,6,1
18138,2011-09-10,United Kingdom,204,204,1,38,8,1,152.65,152.65,152.65,0.0,0,0,0
18145,2011-09-10,United Kingdom,113,221,2,863,60,2,1023.78,511.89,609.01,107.0,0,0,1
18149,2011-09-10,United Kingdom,124,182,2,280,9,2,549.68,274.84,321.9,58.0,0,0,1
18156,2011-09-10,United Kingdom,278,278,1,73,50,1,206.23,206.23,206.23,0.0,0,0,1
18159,2011-09-10,United Kingdom,210,210,1,139,23,1,530.15,530.15,530.15,0.0,0,0,0
18160,2011-09-10,United Kingdom,109,109,1,147,19,1,318.55,318.55,318.55,0.0,0,0,1
18173,2011-09-10,United Kingdom,108,183,3,1028,20,3,1728.84,576.28,853.48,37.5,0,0,1
18176,2011-09-10,United Kingdom,267,267,1,283,30,1,476.35,476.35,476.35,0.0,1,4,0
18179,2011-09-10,United Kingdom,161,245,4,729,54,3,1103.16,275.79,335.8,27.67,0,0,1
18183,2011-09-10,United Kingdom,136,183,2,371,36,2,632.07,316.04,319.27,47.0,4,9,0
18185,2011-09-10,United Kingdom,158,158,1,183,17,1,304.25,304.25,304.25,0.0,0,0,0
18188,2011-09-10,United Kingdom,199,199,1,164,16,1,426.6,426.6,426.6,0.0,0,0,1
18189,2011-09-10,United Kingdom,176,176,1,352,40,1,633.1,633.1,633.1,0.0,1,2,1
18190,2011-09-10,United Kingdom,101,239,2,140,14,2,284.46,142.23,171.46,138.0,1,1,0
18191,2011-09-10,United Kingdom,170,170,1,140,7,1,207.8,207.8,207.8,0.0,0,0,0
18202,2011-09-10,United Kingdom,108,220,3,581,55,2,1396.99,465.66,747.24,55.5,0,0,0
18210,2011-09-10,United Kingdom,176,176,1,62,5,1,142.4,142.4,142.4,0.0,0,0,1
18212,2011-09-10,United Kingdom,235,235,1,101,30,1,248.42,248.42,248.42,0.0,0,0,0
18213,2011-09-10,United Kingdom,145,145,1,232,15,1,232.48,232.48,232.48,0.0,0,0,0
18218,2011-09-10,United Kingdom,120,190,2,584,17,2,662.08,331.04,352.7,70.0,2,38,0
18220,2011-09-10,United Kingdom,135,135,1,288,2,1,305.28,305.28,305.28,0.0,1,6,0
18224,2011-09-10,United Kingdom,172,172,1,69,10,1,158.95,158.95,158.95,0.0,0,0,0
18227,2011-09-10,United Kingdom,126,126,1,21,5,1,93.75,93.75,93.75,0.0,0,0,0
18231,2011-09-10,United Kingdom,101,197,5,821,106,4,2083.27,416.65,671.02,24.0,1,13,0
18233,2011-09-10,United Kingdom,234,234,1,4,1,1,440.0,440.0,440.0,0.0,0,0,0
18239,2011-09-10,United Kingdom,127,281,5,795,80,4,1561.61,312.32,466.71,38.25,0,0,0
18242,2011-09-10,United Kingdom,105,122,2,408,26,1,694.08,347.04,379.82,17.0,0,0,1
18246,2011-09-10,United Kingdom,142,142,1,70,2,1,232.9,232.9,232.9,0.0,0,0,1
18250,2011-09-10,United Kingdom,219,219,1,199,21,1,349.27,349.27,349.27,0.0,1,1,0
18259,2011-09-10,United Kingdom,275,275,1,116,7,1,376.3,376.3,376.3,0.0,0,0,1
18269,2011-09-10,United Kingdom,275,275,1,76,7,1,168.6,168.6,168.6,0.0,1,6,0
18270,2011-09-10,United Kingdom,175,175,1,41,5,1,111.95,111.95,111.95,0.0,1,4,1
18280,2011-09-10,United Kingdom,186,186,1,45,10,1,180.6,180.6,180.6,0.0,0,0,0
18287,2011-09-10,United Kingdom,110,110,1,488,27,1,765.28,765.28,765.28,0.0,0,0,1
